,Unit,vin,price,miles,year,,model,vehicle_type,body_type,fuel_type,engine,transmission,color,zip,state,city,seller_type,is_certified,dom,dom_180,msrp,seller_name
1694,1,3TMAZ5CN9GM019569,25995,20669,2016,Toyota,Tacoma,SUV,Pickup,Regular Unleaded,3.6L V6 DOHC 24V,Automatic,,28269,NC,Charlotte,dealer,,329,45,25995,hendrick lexus northlake
1695,1,3VW2B7AJ2HM409528,13991,11307,2017,Volkswagen,Jetta,Car,Sedan,Regular Unleaded,,Automatic,Platinum Gray Metallic,28273,NC,Charlotte,dealer,1,13,5,13991,hendrick automotive group - usa
1696,1,3VW2K7AJ9BM360674,6981,77030,2011,Volkswagen,Jetta,Car,Sedan,Regular Unleaded,2.0L L4 DOHC 20V,Automatic,Brown,28211,NC,Charlotte,dealer,,17,17,6981,sonic automotive
1697,1,3VWD17AJ5FM404574,14982,39321,2015,Volkswagen,Jetta,Car,Sedan,Regular Unleaded,1.8L L4 DOHC 20V,Automatic,Black,28211,NC,Charlotte,dealer,,6,6,14982,sonic automotive
1698,1,4JGDA5JB9JB058282,54243,1983,2018,Mercedes-Benz,GLE-Class,SUV,SUV,Gasoline,M276,Automatic,Black,28211,NC,Charlotte,dealer,,110,110,54243,sonic automotive
1699,1,4JGDA5JBXFA562904,35261,29820,2015,Mercedes-Benz,M-Class,SUV,SUV,Premium Unleaded,3.5L V6 DOHC 24V,Automatic,,28273,NC,Charlotte,dealer,,89,89,35261,performance ford
1700,1,4JGDA7FB3GA661246,81981,8729,2016,Mercedes-Benz,GLE-Class,SUV,SUV,Premium Unleaded,5.5L V8 DOHC 32V,Automatic,White,28211,NC,Charlotte,dealer,,284,20,81981,sonic automotive
1701,1,4JGDF6EE1JB101573,76513,5151,2018,Mercedes-Benz,GLS-Class,SUV,SUV,Premium Unleaded,,Automatic,,28211,NC,Charlotte,dealer,,144,144,76513,sonic automotive
1702,1,4JGDF6EE4FA510468,46472,36023,2015,Mercedes-Benz,GL-Class,SUV,SUV,Diesel,3.0L V6 DOHC 24V TURBO DIESEL,Automatic,Blue,28211,NC,Charlotte,dealer,1,65,21,46472,sonic automotive
1703,1,4JGDF6EE4FA526184,41394,30560,2015,Mercedes-Benz,GL-Class,SUV,SUV,Premium Unleaded,3.0L V6 DOHC 24V TURBO DIESEL,Automatic,Polar White,28212,NC,Charlotte,dealer,,10,10,41394,hiline garage
1704,1,4M2CU97G39KJ08200,899889,,2009,Mercury,Mariner,SUV,SUV,Regular Unleaded,3.0L V6 DOHC 24V,Automatic,,28205,NC,Charlotte,dealer,,107,107,,pty motors
1705,1,4S4BSACC0H3358042,23500,23049,2017,Subaru,Outback,SUV,SUV,Regular Unleaded,2.5L H4 DOHC 16V,,Ice Silver Metallic,28227,NC,Charlotte,dealer,,100,100,23500,hendrick acura
1706,1,4T1BF1FK6GU500569,14369,62411,2016,Toyota,Camry,Car,Sedan,Regular Unleaded,2.5L L4 DOHC 16V,Automatic,,28227,NC,Charlotte,dealer,,9,9,14369,honda scott clark
1707,1,4T1BF1FK7FU021480,14981,35107,2015,Toyota,Camry,Car,Sedan,Regular Unleaded,2.5L L4 DOHC 16V,Automatic,Gray,28211,NC,Charlotte,dealer,,66,57,14981,sonic automotive
1708,1,55SWF4JB6FU062480,24994,34205,2015,Mercedes-Benz,C-Class,Car,Sedan,Premium Unleaded,2.0L L4 DOHC 16V,Automatic,Gray,28211,NC,Charlotte,dealer,1,36,36,24994,sonic automotive
1709,1,55SWF4JB6JU249307,35981,4708,2018,Mercedes-Benz,C-Class,Car,Sedan,Gasoline,M274,Automatic,Black,28211,NC,Charlotte,dealer,1,265,265,35981,sonic automotive
1710,1,5FNRL5H60FB097473,25353,34518,2015,Honda,Odyssey,Van,,Regular Unleaded,3.5L V6 SOHC 24V,Automatic,,28227,NC,Charlotte,dealer,,26,26,25353,honda scott clark
1711,1,5FNRL5H6XEB018504,18998,97000,2014,Honda,Odyssey,Van,,Regular Unleaded,3.5L V6 SOHC 24V,Automatic,,28227,NC,Charlotte,dealer,,73,10,,carmax independence boulevard
1712,1,5FNRL5H9XDB071664,21995,98797,2013,Honda,Odyssey,Van,,Regular Unleaded,3.5L V6 SOHC 24V,Automatic,White Diamond Pearl [White],28227,NC,Charlotte,dealer,,8,8,21995,jaguar charlotte
1713,1,5FNYF3H54EB012275,20981,78656,2014,Honda,Pilot,SUV,SUV,Regular Unleaded,3.5L V6 SOHC 24V,Automatic,Black,28211,NC,Charlotte,dealer,,4,4,20981,sonic automotive
1714,1,5FNYF3H60EB007955,20964,65311,2014,Honda,Pilot,SUV,SUV,Regular Unleaded,3.5L V6 SOHC 24V,Automatic,Blue,28273,NC,Charlotte,dealer,,5,5,20964,subaru south blvd
1715,1,5FNYF4H96FB001143,30972,37256,2015,Honda,Pilot,SUV,SUV,Regular Unleaded,3.5L V6 SOHC 24V,Automatic,Silver,28211,NC,Charlotte,dealer,1,22,22,30972,sonic automotive
1716,1,5FNYF5H50GB042680,28149,49401,2016,Honda,Pilot,SUV,SUV,Regular Unleaded,3.5L V6 SOHC 24V,Automatic,,28212,NC,Charlotte,dealer,,71,63,28149,rick hendrick city chevrolet
1717,1,5FRYD4H46GB007437,28998,52000,2016,Acura,MDX,SUV,SUV,Premium Unleaded,3.5L V6 SOHC 24V,Automatic,,28227,NC,Charlotte,dealer,,1,1,,carmax independence boulevard
1718,1,5GAKVCKD5FJ116441,25500,64655,2015,Buick,Enclave,SUV,SUV,Regular Unleaded,3.6L V6 DOHC 24V,Automatic,,48813,MI,Charlotte,dealer,,54,54,25500,team one
1719,1,5GAKVCKD9DJ188207,16995,103616,2013,Buick,Enclave,SUV,SUV,Regular Unleaded,3.6L V6 DOHC 24V,Automatic,Quicksilver Metallic,28273,NC,Charlotte,dealer,,103,46,16995,formula motors
1720,1,5J6RM3H93GL001856,25995,22975,2016,Honda,CR-V,SUV,SUV,Regular Unleaded,2.4L L4 DOHC 16V,Automatic,Crystal Black Pearl,28227,NC,Charlotte,dealer,1,205,45,25995,jaguar charlotte
1721,1,5N1AT2MT5HC863202,25500,3458,2017,Nissan,Rogue,SUV,SUV,Regular Unleaded,2.5L L4 DOHC 16V,Automatic,,28227,NC,Charlotte,dealer,,94,94,25500,east charlotte nissan
1722,1,5NMSG13DX7H002339,,184423,2007,Hyundai,Santa Fe,SUV,SUV,Regular Unleaded,2.7L V6 DOHC 24V,Automatic,Bright Silver,28273,NC,Charlotte,dealer,,2,2,,keith hawthorne lincoln of charlotte
1723,1,5NPDH4AE5DH435200,8372,83468,2013,Hyundai,Elantra,Car,Sedan,Regular Unleaded,1.8L L4 DOHC 16V,Automatic,Red,28211,NC,Charlotte,dealer,,60,22,8372,sonic automotive
1724,1,5NPDH4AE8GH683204,8981,70776,2016,Hyundai,Elantra,Car,Sedan,Regular Unleaded,1.8L L4 DOHC 16V,Automatic,Black,28211,NC,Charlotte,dealer,,5,5,8981,sonic automotive
1725,1,5NPE24AF1HH531782,13980,35872,2017,Hyundai,Sonata,Car,Sedan,Regular Unleaded,2.4L L4 DOHC 16V,Automatic,Phantom Black,28212,NC,Charlotte,dealer,,41,41,13980,young ford
1726,1,5NPE24AF7HH445859,11683,47754,2017,Hyundai,Sonata,Car,Sedan,Regular Unleaded,2.4L L4 DOHC 16V,Automatic,Gold,28211,NC,Charlotte,dealer,,93,57,11683,sonic automotive
1727,1,5NPEC4AC3BH154723,5995,127336,2011,Hyundai,Sonata,Car,Sedan,Regular Unleaded,2.4L L4 DOHC 16V,Automatic,,28213,NC,Charlotte,dealer,,46,11,7995,adams auto group
1728,1,5NPET46C39H414539,6991,87193,2009,Hyundai,Sonata,Car,Sedan,Regular Unleaded,2.4L L4 DOHC 16V,Automatic,Gray,28212,NC,Charlotte,dealer,,83,28,6991,town and country ford
1729,1,5TBBT481X3S402011,11981,102000,2003,Toyota,Tundra,Truck,Pickup,Regular Unleaded,4.7L V8 DOHC 32V,Automatic,Black,28211,NC,Charlotte,dealer,,16,16,11981,sonic automotive
1730,1,5TBRT34106S479487,9995,116596,2006,Toyota,Tundra,Truck,Pickup,Regular Unleaded,4.7L V8 DOHC 32V,Automatic,Timberland,28213,NC,Charlotte,dealer,,39,39,11500,adams auto group
1731,1,5TDJKRFH5FS172742,30495,34349,2015,Toyota,Highlander,SUV,SUV,Regular Unleaded,3.5L V6 DOHC 24V,Automatic,Predawn Gray Mica,28227,NC,Charlotte,dealer,1,30,30,30495,hendrick acura
1732,1,5TDJKRFH9GS237951,34238,41990,2016,Toyota,Highlander,SUV,SUV,Regular Unleaded,3.5L V6 DOHC 24V,Automatic,,28227,NC,Charlotte,dealer,,46,45,40743,east charlotte nissan
1733,1,5TDJZRFH4HS433230,35472,8855,2017,Toyota,Highlander,SUV,SUV,,,,Gray,28211,NC,Charlotte,dealer,,32,27,35472,sonic automotive
1734,1,5TDKK3DC7CS202649,13981,91208,2012,Toyota,Sienna,Van,,Regular Unleaded,3.5L V6 EFI DOHC 24V,Automatic,Silver Sky Metallic,28211,NC,Charlotte,dealer,,19,3,13981,sonic automotive
1735,1,5TDYK3DC7GS732104,39999,34506,2016,Toyota,Sienna,Van,,Regular Unleaded,3.5L V6 EFI DOHC 24V,Automatic,,28273,NC,Charlotte,dealer,,26,10,39999,south charlotte nissan
1736,1,5TDYK3DCXFS637048,30691,43078,2015,Toyota,Sienna,Van,,Regular Unleaded,3.5L V6 EFI DOHC 24V,Automatic,,28273,NC,Charlotte,dealer,,8,8,30691,hendrick charlotte
1737,1,5TDYK3EH4CS079364,16279,117609,2012,Toyota,Highlander,SUV,SUV,Regular Unleaded,3.5L V6 DOHC 24V,Automatic,Blizzard Pearl,28201,NC,Charlotte,dealer,,18,18,16279,hendrickcars.com charlotte
1738,1,5TFDW5F19FX470279,38495,50037,2015,Toyota,Tundra,Truck,Pickup,Flex-Fuel,5.7L V8 DOHC 32V FFV,Automatic,,28212,NC,Charlotte,dealer,,52,52,38495,rick hendrick city chevrolet
1739,1,5UXKR2C56E0C00813,27981,59784,2014,BMW,X5,SUV,SUV,Premium Unleaded,3.0L L6 DOHC 24V,Automatic,Black,28211,NC,Charlotte,dealer,,90,8,27981,sonic automotive
1740,1,5UXWX9C54F0D44698,25232,47313,2015,BMW,X3,SUV,SUV,Premium Unleaded,2.0L L4 DOHC 16V,Automatic,Gray,28211,NC,Charlotte,dealer,,58,35,25232,sonic automotive
1741,1,5UXZV8C59BL418944,21777,56223,2011,BMW,X5,SUV,SUV,Premium Unleaded,4.8L V8 DOHC 32V,Automatic,Alpine White,28273-6935,NC,Charlotte,dealer,,36,36,21777,hendrickcars.com charlotte
1742,1,5XXGM4A74FG431857,,42402,2015,Kia,Optima,Car,Sedan,Regular Unleaded,2.4L L4 DOHC 16V,Automatic,,28212,NC,Charlotte,dealer,,7,7,14258,rick hendrick city chevrolet
1743,1,5XXGN4A72FG410194,15988,7767,2015,Kia,Optima,Car,Sedan,Regular Unleaded,2.4L L4 DOHC 16V,Automatic,Ebony Black,28269,NC,Charlotte,dealer,,60,60,15988,hendrick bmw northlake
1744,1,5XXGT4L37GG066461,13258,42126,2016,Kia,Optima,Car,Sedan,Regular Unleaded,2.4L L4 DOHC 16V,Automatic,Snow White Pearl,28212,NC,Charlotte,dealer,,22,22,13258,young ford
1745,1,5XXGT4L38GG060135,,22241,2016,Kia,Optima,Car,Sedan,Regular Unleaded,2.4L L4 DOHC 16V,Automatic,,28273,NC,Charlotte,dealer,,386,386,,dutch miller kia of charlotte
1746,1,5XYPK4A50GG005066,26998,35389,2016,Kia,Sorento,SUV,SUV,Regular Unleaded,3.3L V6 DOHC 24V,Automatic,Remington Red,28273-6935,NC,Charlotte,dealer,,33,33,26998,hendrickcars.com charlotte
1747,1,JF1ZNAA15G9702767,17800,15586,2016,Scion,FR-S,Car,Coupe,Premium Unleaded,2.0L H4 16V,Manual,,28227,NC,Charlotte,dealer,,39,39,17800,east charlotte nissan
1748,1,JF2SJAEC6HH555015,24990,12345,2017,Subaru,Forester,SUV,SUV,Regular Unleaded,2.5L H4 SOHC 16V,Automatic,Dark Gray Metallic,28227,NC,Charlotte,dealer,,143,9,24990,jaguar charlotte
1749,1,JH2RC53499K201625,3949,1564,2009,Honda,VT750C2F,,,,745CC,,,28212,NC,Charlotte,dealer,,1546,1546,3949,young ford
1750,1,JHMFA36238S012417,5981,98897,2008,Honda,Civic,Car,Sedan,Regular Unleaded,1.3L L4 SOHC 8V HYBRID,Automatic,Gray,28211,NC,Charlotte,dealer,,2,2,5981,sonic automotive
1751,1,JHMGD38427S011137,4966,100300,2007,Honda,Fit,Car,Hatchback,Regular Unleaded,1.5L L4 SOHC 16V,Automatic,Taffeta White,28212,NC,Charlotte,dealer,,2,2,4966,hendrick kia charlotte
1752,1,JHMGK5H51HS006927,15592,7530,2017,Honda,Fit,Car,Hatchback,Regular Unleaded,1.5L L4 SOHC 16V,,Black,28211,NC,Charlotte,dealer,1,65,25,15592,sonic automotive
1753,1,JHMZE2H79CS002066,6500,123869,2012,Honda,Insight,Car,Hatchback,Regular Unleaded,1.3L L4 SOHC 8V HYBRID,Automatic,Silver,28273,NC,Charlotte,dealer,,47,31,6500,keith hawthorne lincoln of charlotte
1754,1,JM1BL1V73C1697741,12995,77052,2012,Mazda,3,Car,Sedan,Regular Unleaded,2.0L L4 DOHC 16V,Automatic,,28217,NC,Charlotte,dealer,,77,29,12995,auto selection of charlotte
1755,1,JM3KE2DY5E0336411,17377,52000,2014,Mazda,CX-5,SUV,SUV,Regular Unleaded,2.5L L4 DOHC 16V,Automatic,Meteor Gray Mica,28212,NC,Charlotte,dealer,,312,6,17377,hendrick kia charlotte
1756,1,JM3TCADY4G0106110,34773,22623,2016,Mazda,CX-9,SUV,SUV,Regular Unleaded,2.5L L4 DOHC 16V,,,28227,NC,Charlotte,dealer,,59,59,36888,east charlotte nissan
1757,1,JNKCV54E15M407325,11994,62417,2005,Infiniti,G35,Car,Coupe,Regular Unleaded,3.5L V6 DOHC 24V,Manual,,28227,NC,Charlotte,dealer,,6,6,11994,hendrick acura
1758,1,JNKCV54E55M414519,6000,159282,2005,Infiniti,G35,Car,Coupe,Regular Unleaded,3.5L V6 DOHC 24V,Manual,,28227,NC,Charlotte,dealer,,4,4,6000,ace auto brokers
1759,1,JTDZN3EU2C3022915,13485,92053,2012,Toyota,Prius v,Car,Wagon,Regular Unleaded,1.8L L4 DOHC 16V HYBRID,Automatic,Blizzard Pearl,28269,NC,Charlotte,dealer,,169,84,13485,audi northlake
1760,1,JTEBU5JR5G5339627,42900,15260,2016,Toyota,4Runner,SUV,SUV,Regular Unleaded,4.0L V6 DOHC 24V,Automatic,,28273,NC,Charlotte,dealer,,82,62,42900,performance ford
1761,1,JTEBU5JR6F5256948,29844,48031,2015,Toyota,4Runner,SUV,SUV,Regular Unleaded,4.0L V6 DOHC 24V,Automatic,,28273,NC,Charlotte,dealer,,229,48,29844,south charlotte nissan
1762,1,JTEDK3EHXA2164532,14990,86701,2010,Toyota,Highlander,SUV,SUV,Regular Unleaded,3.5L V6 DOHC 24V,Automatic,Classic Silver Metallic,28273-6935,NC,Charlotte,dealer,,23,9,14990,hendrickcars charlotte
1763,1,JTEDS41A782014385,9581,124552,2008,Toyota,Highlander,SUV,SUV,Regular Unleaded,3.5L V6 DOHC 24V,Automatic,Silver,28211,NC,Charlotte,dealer,,6,6,9581,sonic automotive
1764,1,JTHBJ46G082164526,8984,133025,2008,Lexus,ES 350,Car,Sedan,Premium Unleaded,3.5L V6 DOHC 24V,Automatic,Blue,28211,NC,Charlotte,dealer,,42,42,8984,sonic automotive
1765,1,JTHBJ46G572052786,10978,92262,2007,Lexus,ES 350,Car,Sedan,Premium Unleaded,3.5L V6 DOHC 24V,Automatic,,28227,NC,Charlotte,dealer,,28,28,10978,hendrick acura
1766,1,JTHBK1GG6F2191527,24487,31859,2015,Lexus,ES 350,Car,Sedan,Regular Unleaded,3.5L V6 DOHC 24V,Automatic,,28273,NC,Charlotte,dealer,,65,65,24487,hendrick charlotte
1767,1,JTHKD5BH3F2233976,23891,30186,2015,Lexus,CT 200h,Car,Hatchback,Regular Unleaded,1.8L L4 HYBRID,Automatic,Silver,28211,NC,Charlotte,dealer,1,5,5,23891,sonic automotive
1768,1,JTJBC1BA8B2041184,21599,76000,2011,Lexus,RX 450h,SUV,SUV,Premium Unleaded,3.5L V6 DOHC 24V HYBRID,Automatic,,28227,NC,Charlotte,dealer,,5,5,,carmax independence boulevard
1769,1,JTLZE4FE7FJ081119,14998,18000,2015,Scion,xB,Car,Wagon,,2.4L L4 DOHC 16V,Automatic,,28227,NC,Charlotte,dealer,,75,69,,carmax independence boulevard
1770,1,KM8NU4CC4BU139935,10991,120621,2011,Hyundai,Veracruz,SUV,SUV,Regular Unleaded,3.8L V6 DOHC 24V,Automatic,,28273,NC,Charlotte,dealer,,80,3,10991,south charlotte hyundai
1771,1,KM8SN4HF8EU081254,18495,47060,2014,Hyundai,Santa Fe,SUV,SUV,Regular Unleaded,3.3L V6 DOHC 24V,Automatic,Becketts Black,28227,NC,Charlotte,dealer,,31,31,18495,jaguar charlotte
1772,1,KM8SNDHF7FU113905,21894,52913,2015,Hyundai,Santa Fe,SUV,SUV,Regular Unleaded,3.3L V6 DOHC 24V,Automatic,Silver,28211,NC,Charlotte,dealer,,129,129,21894,sonic automotive
1773,1,KMHHU6KJ3DU096846,18462,11919,2013,Hyundai,Genesis Coupe,Car,Coupe,Premium Unleaded,3.8L V6 DOHC 24V,Manual,Gray,28211,NC,Charlotte,dealer,,50,30,18462,sonic automotive
1774,1,KNADM4A38H6057946,10982,31495,2017,Kia,Rio,Car,Sedan,Regular Unleaded,1.6L L4 DOHC 16V,,Red,28211,NC,Charlotte,dealer,,15,15,10982,sonic automotive
1775,1,KNADN4A32D6199782,6981,77363,2013,Kia,Rio,Car,Sedan,Regular Unleaded,1.6L L4 DOHC 16V,Automatic,White,28211,NC,Charlotte,dealer,,14,14,6981,sonic automotive
1776,1,KNDJP3A54G7301867,13801,54883,2016,Kia,Soul,Car,Wagon,Regular Unleaded,2.0L L4 DOHC 16V,Automatic,,28273,NC,Charlotte,dealer,,48,48,16291,performance ford
1777,1,KNDPMCAC4J7318189,21190,29195,2018,Kia,Sportage,SUV,SUV,,2.4L V6 DOHC 24V,,Black Cherry,28212,NC,Charlotte,dealer,1,142,142,21190,young ford
1778,1,WAUA7GFF3G1063664,22981,4630,2016,Audi,A3,Car,Sedan,Premium Unleaded,1.8L L4 DOHC 16V,Automated Manual,Silver,28211,NC,Charlotte,dealer,,31,31,22981,sonic automotive
1779,1,WAUACGFF2F1139983,19981,18692,2015,Audi,A3,Car,Sedan,Premium Unleaded,1.8L L4 DOHC 16V,Automated Manual,Black,28211,NC,Charlotte,dealer,1,79,6,19981,sonic automotive
1780,1,WAUENAF49JA024958,38584,5557,2018,Audi,A4,Car,Sedan,Gasoline,,Automatic,White,28211,NC,Charlotte,dealer,1,44,44,38584,sonic automotive
1781,1,WAUSF78K49N024904,8981,132696,2009,Audi,A4,Car,Sedan,Premium Unleaded,2.0L L4 DOHC 16V TURBO,Automatic,White,28273,NC,Charlotte,dealer,,17,1,8981,town & country toyota/scion
1782,1,WBA3A5G54FNP34576,24981,21272,2015,BMW,3 Series,Car,Sedan,Premium Unleaded,2.0L L4 DOHC 16V,Automatic,Gray,28211,NC,Charlotte,dealer,,18,17,24981,sonic automotive
1783,1,WBA3B1C52FK137438,18977,38941,2015,BMW,3 Series,Car,Sedan,Premium Unleaded,2.0L L4 DOHC 16V,Automatic,,28273,NC,Charlotte,dealer,,79,76,18977,hendrick honda
1784,1,WBA3B1G58FNT04992,19481,22419,2015,BMW,3 Series,Car,Sedan,Premium Unleaded,2.0L L4 DOHC 16V,Automatic,White,28211,NC,Charlotte,dealer,,15,15,19481,sonic automotive
1785,1,WBA3B3C52EJ983021,25494,43367,2014,BMW,3 Series,Car,Sedan,Premium Unleaded,2.0L L4 DOHC 16V,Automatic,Mineral White Metallic,28227,NC,Charlotte,dealer,1,39,39,25494,land rover charlotte
1786,1,WBA3C1C55FK120209,20533,40099,2015,BMW,3 Series,Car,Sedan,Premium Unleaded,2.0L L4 DOHC 16V,Automatic,White,28211,NC,Charlotte,dealer,1,36,36,20533,sonic automotive
1787,1,WBA3X5C52ED559625,23992,30860,2014,BMW,3 Series Gran Turismo,Car,Hatchback,Premium Unleaded,2.0L L4 DOHC 16V,Automatic,White,28211,NC,Charlotte,dealer,1,44,42,23992,sonic automotive
1788,1,WBA4A5C58FG051245,22982,48078,2015,BMW,4 Series Gran Coupe,Car,Sedan,Premium Unleaded,2.0L L4 DOHC 16V,Automatic,Alpine White,28212,NC,Charlotte,dealer,,15,15,22982,hiline garage
1789,1,WBA4A9C54FGL86090,25981,12927,2015,BMW,4 Series Gran Coupe,Car,Sedan,Premium Unleaded,2.0L L4 DOHC 16V,Automatic,Black,28211,NC,Charlotte,dealer,,3,3,25981,sonic automotive
1790,1,WBA4B1C57FD955224,34981,23415,2015,BMW,4 Series Gran Coupe,Car,Sedan,Premium Unleaded,3.0L V6 DOHC 24V,Automatic,White,28211,NC,Charlotte,dealer,1,15,15,34981,sonic automotive
1791,1,WBA4J1C56JBG78236,34981,15617,2018,BMW,4 Series Gran Coupe,Car,Sedan,,,,White,28211,NC,Charlotte,dealer,1,13,13,34981,sonic automotive
1792,1,WBA5A5C51FD515241,28500,25744,2015,BMW,5 Series,Car,Sedan,Premium Unleaded,2.0L L4 DOHC 16V TURBO,Automatic,Jet Black,28273-6935,NC,Charlotte,dealer,,4,4,28500,hendrickcars.com charlotte
1793,1,WBA5B3C59FD542494,32777,24591,2015,BMW,5 Series,Car,Sedan,Premium Unleaded,3.0L L6 DOHC 24V,Automatic,,28212,NC,Charlotte,dealer,,44,43,32777,hendrick kia charlotte
1794,1,WBA5B3C5XFD544769,25984,52536,2015,BMW,5 Series,Car,Sedan,Premium Unleaded,3.0L L6 DOHC 24V,Automatic,Blue,28211,NC,Charlotte,dealer,1,35,35,25984,sonic automotive
1795,1,WBA5M4C56FD186375,33491,23867,2015,BMW,5 Series Gran Turismo,Car,Hatchback,Premium Unleaded,3.0L L6 DOHC 24V TURBO,Automatic,Black Sapphire Metallic,28227,NC,Charlotte,dealer,1,15,15,33491,jaguar charlotte
1796,1,WBA8E1C53JA167561,51291,4872,2018,BMW,3 Series,Car,Sedan,Gasoline,,,,28211,NC,Charlotte,dealer,,20,3,51291,sonic automotive
1797,1,WBADW3C54BE540124,15995,72802,2011,BMW,3 Series,Car,Convertible,Premium Unleaded,3.0L L6 DOHC 24V,Manual,,28269,NC,Charlotte,dealer,,108,2,15995,audi northlake
1798,1,WBAKB8C52CC963216,24994,73011,2012,BMW,7 Series,Car,Sedan,Premium Unleaded,4.8L V8 DOHC 32V,Automatic,Titanium Silver Metallic,28227,NC,Charlotte,dealer,,150,5,24994,hendrick acura
1799,1,WBAKN9C58ED681639,32774,34199,2014,BMW,5 Series,Car,Sedan,Premium Unleaded,4.0L V8 DOHC 32V,Automatic,Gray,28211,NC,Charlotte,dealer,,149,149,32774,sonic automotive
1800,1,WBALM7C51CE384604,24433,48261,2012,BMW,Z4,Car,Convertible,Premium Unleaded,3.0L L6 DOHC 24V TURBO,Manual,Gray,28211,NC,Charlotte,dealer,,169,40,24433,sonic automotive
1801,1,WBALW3C5XFC893030,38282,33552,2015,BMW,6 Series,Car,Coupe,Premium Unleaded,3.0L L6 TURBO,Automatic,White,28211,NC,Charlotte,dealer,1,81,81,38282,sonic automotive
1802,1,WBAPM77559NL94525,12901,71785,2009,BMW,3 Series,Car,Sedan,Premium Unleaded,3.0L L6 DOHC 24V,Manual,Jet Black,28273-6935,NC,Charlotte,dealer,,2,2,12901,hendrickcars.com charlotte
1803,1,WBAUP7C57CVP23359,14385,58408,2012,BMW,1 Series,Car,Coupe,Premium Unleaded,3.0L L6 DOHC 24V,Manual,,28273,NC,Charlotte,dealer,,17,17,14385,south charlotte hyundai
1804,1,WBAXG5C55DD228697,17995,74668,2013,BMW,5 Series,Car,Sedan,Premium Unleaded,2.0L L4 DOHC 16V TURBO,Automatic,Cashmere Silver Metallic,28269,NC,Charlotte,dealer,,15,7,17995,audi northlake
1805,1,WBXHT3C37H5F74908,44540,697,2017,BMW,X1,SUV,SUV,Premium Unleaded,2.0L L4 DOHC 16V,Automatic,,28212,NC,Charlotte,dealer,,539,260,44540,rick hendrick city chevrolet
1806,1,WDBTK72F07T085365,11981,91659,2007,Mercedes-Benz,CLK-Class,Car,Convertible,Premium Unleaded,5.5L V8 DOHC 32V,Automatic,Black,28211,NC,Charlotte,dealer,,24,24,11981,sonic automotive
1807,1,WDCGG8JB0DG018062,18000,87509,2013,Mercedes-Benz,GLK-Class,SUV,SUV,Premium Unleaded,3.5L V6 DOHC 24V,Automatic,BROWN,28217,NC,Charlotte,dealer,,94,94,18000,keffer pre-owned south
1808,1,WDCYC3KF4GX247255,95981,14643,2016,Mercedes-Benz,G-Class,SUV,SUV,Premium Unleaded,4.0L V8 SOHC 24V,Automatic,designo Mystic White,28211,NC,Charlotte,dealer,,61,61,95981,sonic automotive
1809,1,WDDHF8JB2FB087547,27821,36236,2015,Mercedes-Benz,E-Class,Car,Sedan,Premium Unleaded,3.5L V6 DOHC 24V,Automatic,Black,28212,NC,Charlotte,dealer,,1,1,27821,hiline garage
1810,1,WDDKJ5KB3EF278080,25000,41081,2014,Mercedes-Benz,E-Class,Car,Coupe,Premium Unleaded,3.5L V6 DOHC 24V,Automatic,Lunar Blue Metallic,28212,NC,Charlotte,dealer,,109,109,25000,hiline garage
1811,1,WDDKK6FF6GF320244,42997,28604,2016,Mercedes-Benz,E-Class,Car,Convertible,Premium Unleaded,3.0L V6 DOHC 24V,Automatic,,28273,NC,Charlotte,dealer,,12,12,42997,hendrick honda
1812,1,WDDPK4HA3DF058383,23981,7936,2013,Mercedes-Benz,SLK-Class,Car,Convertible,Premium Unleaded,1.8L L4,Manual,Black,28211,NC,Charlotte,dealer,,14,14,23981,sonic automotive
1813,1,WDDSJ4EBXJN631789,32996,935,2018,Mercedes-Benz,CLA-Class,Car,Sedan,,,,Night Black,28211,NC,Charlotte,dealer,,122,122,32996,sonic automotive
1814,1,WMWLN9C53J2E50953,26284,7870,2018,MINI,Clubman,Car,Hatchback,Gasoline,,,Midnight Black,28211,NC,Charlotte,dealer,1,60,60,26284,sonic automotive
1815,1,WMWXP7C52F2A38160,19982,43901,2015,MINI,Cooper,Car,Hatchback,Premium Unleaded,1.6L L4 DOHC 16V TURBO,Manual,Orange,28211,NC,Charlotte,dealer,1,15,14,19982,sonic automotive
1816,1,WMWXU3C54F2B56356,19483,19637,2015,MINI,Cooper,Car,Hatchback,Premium Unleaded,1.5L L3,Manual,Gray,28211,NC,Charlotte,dealer,,39,38,19483,sonic automotive
1817,1,WMWZP3C52CT296361,8819,103045,2012,MINI,Cooper,Car,Convertible,Premium Unleaded,1.6L L4 DOHC 16V TURBO,Manual,Chili Red,28227,NC,Charlotte,dealer,,9,9,8819,hendrick mini
1818,1,WP0AB2A75HL122997,107995,10898,2017,Porsche,Panamera,Car,Sedan,Premium Unleaded,,,Volcano Grey Metallic,28269,NC,Charlotte,dealer,1,62,31,107995,mercedes-benz of northlake
1819,1,WP1AA2A27GLA04941,52951,,2016,Porsche,Cayenne,SUV,SUV,Premium Unleaded,3.6L V6 DOHC 24V,Automatic,,28212,NC,Charlotte,dealer,,23,23,,hendrick porsche
1820,1,WVGAV7AXXFW550608,17395,29563,2015,Volkswagen,Tiguan,SUV,SUV,Premium Unleaded,2.0L L4 DOHC 16V TURBO,Automatic,Pure White,28273,NC,Charlotte,dealer,1,36,36,17395,hendrick automotive group - usa
